broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	ENA-STUDY	ENA-EXPERIMENT	ENA-RUN	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	sample_identifier	collection_date	env_broad_scale	env_local_scale	env_medium	geo_loc_name	host	lat_lon	BioSampleModel	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE
NCBI	pda|jordanr	SRS5814905	SAMN13546910	77-3-S	77-3-Skin	539655	human skin metagenome	SRP237383	SRX7355568	SRR10678355	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814905&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814905&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	77-3-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	34768	20930336	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814906	SAMN13546911	77-5-S	77-5-Skin	539655	human skin metagenome	SRP237383	SRX7355569	SRR10678354	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814906&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814906&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	77-5-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	23	13846	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814908	SAMN13546912	77-7-S	77-7-Skin	539655	human skin metagenome	SRP237383	SRX7355571	SRR10678352	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814908&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814908&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	77-7-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	121075	72887150	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814909	SAMN13546913	78-1-S	78-1-Skin	539655	human skin metagenome	SRP237383	SRX7355572	SRR10678351	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814909&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814909&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	78-1-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	41081	24730762	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814910	SAMN13546914	78-2-S	78-2-Skin	539655	human skin metagenome	SRP237383	SRX7355573	SRR10678350	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814910&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814910&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	78-2-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	245033	147509866	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814911	SAMN13546915	78-4-S	78-4-Skin	539655	human skin metagenome	SRP237383	SRX7355574	SRR10678349	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814911&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814911&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	78-4-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	276870	166675740	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814915	SAMN13546916	78-5-S	78-5-Skin	539655	human skin metagenome	SRP237383	SRX7355575	SRR10678348	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814915&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814915&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	78-5-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	248257	149450714	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814912	SAMN13546917	78-8-S	78-8-Skin	539655	human skin metagenome	SRP237383	SRX7355576	SRR10678347	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814912&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814912&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	78-8-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	86023	51785846	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814913	SAMN13546918	79-1-A	79-1-Air	539655	human skin metagenome	SRP237383	SRX7355577	SRR10678346	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814913&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814913&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	79-1-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	6	3612	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814924	SAMN13546919	79-1-C	79-1-Crib	539655	human skin metagenome	SRP237383	SRX7355578	SRR10678345	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814924&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814924&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	79-1-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	75616	45520832	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814914	SAMN13546920	79-1-S	79-1-Skin	539655	human skin metagenome	SRP237383	SRX7355579	SRR10678344	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814914&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814914&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	79-1-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	297756	179249112	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814916	SAMN13546921	79-2-C	79-2-Crib	539655	human skin metagenome	SRP237383	SRX7355580	SRR10678343	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814916&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814916&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	79-2-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	18	10836	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814918	SAMN13546922	79-2-S	79-2-Skin	539655	human skin metagenome	SRP237383	SRX7355582	SRR10678341	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814918&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814918&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	79-2-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	274156	165041912	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814923	SAMN13546923	79-3-A	79-3-Air	539655	human skin metagenome	SRP237383	SRX7355583	SRR10678340	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814923&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814923&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	79-3-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	1	602	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814919	SAMN13546924	79-3-C	79-3-Crib	539655	human skin metagenome	SRP237383	SRX7355584	SRR10678339	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814919&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814919&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	79-3-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	177	106554	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814920	SAMN13546925	79-3-S	79-3-Skin	539655	human skin metagenome	SRP237383	SRX7355585	SRR10678338	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814920&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814920&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	79-3-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	257314	154903028	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814921	SAMN13546926	79-4-A	79-4-Air	539655	human skin metagenome	SRP237383	SRX7355586	SRR10678337	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814921&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814921&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	79-4-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	3	1806	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814922	SAMN13546927	79-4-C	79-4-Crib	539655	human skin metagenome	SRP237383	SRX7355587	SRR10678336	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814922&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814922&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	79-4-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	158	95116	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814925	SAMN13546928	79-4-S	79-4-Skin	539655	human skin metagenome	SRP237383	SRX7355588	SRR10678335	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814925&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814925&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	79-4-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	260226	156656052	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814926	SAMN13546929	80-1-A	80-1-Air	539655	human skin metagenome	SRP237383	SRX7355589	SRR10678334	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814926&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814926&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	80-1-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	1215	731430	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814930	SAMN13546930	80-1-C	80-1-Crib	539655	human skin metagenome	SRP237383	SRX7355590	SRR10678333	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814930&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814930&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	80-1-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	129	77658	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814929	SAMN13546931	80-1-S	80-1-Skin	539655	human skin metagenome	SRP237383	SRX7355591	SRR10678332	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814929&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814929&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	80-1-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	318154	191528708	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814928	SAMN13546932	80-2-A	80-2-Air	539655	human skin metagenome	SRP237383	SRX7355593	SRR10678330	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814928&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814928&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	80-2-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	6	3612	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814931	SAMN13546933	80-2-C	80-2-Crib	539655	human skin metagenome	SRP237383	SRX7355594	SRR10678329	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814931&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814931&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	80-2-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	54268	32669336	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814932	SAMN13546934	80-2-S	80-2-Skin	539655	human skin metagenome	SRP237383	SRX7355595	SRR10678328	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814932&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814932&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	80-2-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	244874	147414148	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814933	SAMN13546935	80-3-A	80-3-Air	539655	human skin metagenome	SRP237383	SRX7355596	SRR10678327	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814933&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814933&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	80-3-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	1	602	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814935	SAMN13546936	80-3-S	80-3-Skin	539655	human skin metagenome	SRP237383	SRX7355597	SRR10678326	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814935&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814935&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	80-3-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	245420	147742840	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814940	SAMN13546937	80-4-A	80-4-Air	539655	human skin metagenome	SRP237383	SRX7355598	SRR10678325	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814940&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814940&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	80-4-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	1	602	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814934	SAMN13546938	80-4-C	80-4-Crib	539655	human skin metagenome	SRP237383	SRX7355599	SRR10678324	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814934&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814934&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	80-4-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	159	95718	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814936	SAMN13546939	80-4-S	80-4-Skin	539655	human skin metagenome	SRP237383	SRX7355600	SRR10678323	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814936&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814936&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	80-4-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	293247	176534694	2021-01-04	2021-01-04
