broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	ENA-STUDY	ENA-EXPERIMENT	ENA-RUN	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	library_name	collection_date	env_biome	env_feature	env_material	geo_loc_name	host	lat_lon	BioSampleModel	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	DESCRIPTION
NCBI	pda|conlans	SRS3665441	SAMN09715270	MET1083	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548173	SRR7687713-SRR7687715	SRA757488	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665441&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665441&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1083	2013-06-11	human skin	Vf-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2301073	579870396	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665564	SAMN09715271	MET1727	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548301	SRR7687879-SRR7687883	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665564&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665564&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1727	2013-06-11	human skin	Ac-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	4708456	1186530912	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665565	SAMN09715272	MET1731	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548302	SRR7687884-SRR7687888	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665565&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665565&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1731	2013-06-11	human skin	Hp-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	6192797	1560584844	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665566	SAMN09715273	MET1733	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548303	SRR7687889-SRR7687893	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665566&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665566&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1733	2013-06-11	human skin	Mb-C	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	285831	72029412	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665567	SAMN09715274	MET1736	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548304	SRR7687894-SRR7687898	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665567&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665567&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1736	2013-06-11	human skin	Ph-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	13313398	3354976296	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665981	SAMN09715275	MET1804	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548717	SRR7688412-SRR7688415	SRA757694	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665981&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665981&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1804	2013-07-11	human skin	Ac-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1772106	446570712	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665980	SAMN09715276	MET1805	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548718	SRR7688416-SRR7688417	SRA757694	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665980&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665980&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1805	2013-07-11	human skin	Hp-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	430381	108456012	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665982	SAMN09715277	MET1806	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548719	SRR7688418-SRR7688420	SRA757694	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665982&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665982&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1806	2013-07-11	human skin	Ic-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	18042931	4546818612	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665983	SAMN09715278	MET1807	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548720	SRR7688421-SRR7688424	SRA757694	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665983&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665983&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1807	2013-07-11	human skin	Mb-C	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	5113951	1288715652	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665984	SAMN09715279	MET1808	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548721	SRR7688425-SRR7688428	SRA757694	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665984&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665984&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1808	2013-07-11	human skin	Pc-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	298934	75331368	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665985	SAMN09715280	MET1809	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548722	SRR7688429-SRR7688430	SRA757694	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665985&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665985&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1809	2013-07-11	human skin	Ph-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	331420	83517840	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665986	SAMN09715281	MET1810	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548723	SRR7688431-SRR7688432	SRA757694	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665986&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665986&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1810	2013-07-11	human skin	Ra-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	219733	55372716	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665998	SAMN09715282	MET1811	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548737	SRR7688446-SRR7688449	SRA757707	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665998&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665998&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1811	2013-07-11	human skin	Vf-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	503917	126987084	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665442	SAMN09715283	MET1084	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548174	SRR7687716-SRR7687718	SRA757488	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665442&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665442&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1084	2014-03-31	human skin	Ic-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	15654769	3945001788	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665443	SAMN09715284	MET1085	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548175	SRR7687719-SRR7687721	SRA757488	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665443&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665443&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1085	2014-03-31	human skin	Pc-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	48241245	12156793740	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665444	SAMN09715285	MET1087	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548176	SRR7687722-SRR7687725	SRA757488	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665444&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665444&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1087	2014-03-31	human skin	Ra-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	5391133	1358565516	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665445	SAMN09715286	MET1088	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548177	SRR7687726-SRR7687728	SRA757488	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665445&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665445&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1088	2014-03-31	human skin	Vf-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	14828990	3736905480	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665568	SAMN09715287	MET1739	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548305	SRR7687899-SRR7687902	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665568&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665568&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1739	2014-03-31	human skin	Ac-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	98697885	24871867020	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665569	SAMN09715288	MET1743	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548306	SRR7687903-SRR7687907	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665569&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665569&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1743	2014-03-31	human skin	Hp-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	30933469	7795234188	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665570	SAMN09715289	MET1745	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548307	SRR7687908-SRR7687912	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665570&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665570&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1745	2014-03-31	human skin	Mb-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	26225156	6608739312	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665571	SAMN09715290	MET1749	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548308	SRR7687913-SRR7687917	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665571&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665571&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1749	2014-03-31	human skin	Ph-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	17800520	4485731040	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665446	SAMN09715291	MET1089	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548178	SRR7687729-SRR7687732	SRA757488	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665446&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665446&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1089	2014-04-07	human skin	Ic-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1369207	345040164	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665447	SAMN09715292	MET1090	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548179	SRR7687733-SRR7687735	SRA757488	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665447&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665447&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1090	2014-04-07	human skin	Pc-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	4168761	1050527772	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665448	SAMN09715293	MET1092	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548180	SRR7687736-SRR7687739	SRA757488	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665448&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665448&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1092	2014-04-07	human skin	Ra-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	63200	15926400	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665449	SAMN09715294	MET1093	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548181	SRR7687740-SRR7687742	SRA757488	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665449&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665449&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1093	2014-04-07	human skin	Vf-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	512490	129147480	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665572	SAMN09715295	MET1752	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548309	SRR7687918-SRR7687922	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665572&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665572&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1752	2014-04-07	human skin	Ac-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	7804305	1966684860	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665573	SAMN09715296	MET1756	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548310	SRR7687923-SRR7687927	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665573&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665573&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1756	2014-04-07	human skin	Hp-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2531773	638006796	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665574	SAMN09715297	MET1758	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548311	SRR7687928-SRR7687932	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665574&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665574&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1758	2014-04-07	human skin	Mb-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	3525065	888316380	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665592	SAMN09715298	MET1762	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548312	SRR7687933-SRR7687937	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665592&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665592&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1762	2014-04-07	human skin	Ph-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2813788	709074576	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665450	SAMN09715299	MET1094	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548182	SRR7687743-SRR7687745	SRA757488	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665450&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665450&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1094	2014-06-20	human skin	Ic-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	19841042	4999942584	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665451	SAMN09715300	MET1095	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548183	SRR7687746-SRR7687748	SRA757488	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665451&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665451&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1095	2014-06-20	human skin	Pc-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	52544487	13241210724	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665558	SAMN09715301	MET1097	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548295	SRR7687860-SRR7687862	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665558&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665558&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1097	2014-06-20	human skin	Ra-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	12089379	3046523508	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665559	SAMN09715302	MET1098	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548296	SRR7687863-SRR7687865	SRA757529	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665559&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665559&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1098	2014-06-20	human skin	Vf-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	5381830	1356221160	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3665620	SAMN09715303	MET1765	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548357	SRR7687982-SRR7687986	SRA757534	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665620&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3665620&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1765	2014-06-20	human skin	Ac-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	118627462	29894120424	2018-08-14	2018-08-14	
